Type,Timestamp,Bytes,Packets,new_Type
IoT,623590,214562,454,IoT
IoT,623594,220356,459,IoT
IoT,623598,220416,460,IoT
IoT,623604,221641,468,IoT
IoT,623616,217522,454,IoT
IoT,623624,221424,460,IoT
IoT,623626,221424,460,IoT
IoT,623638,209292,435,IoT
IoT,623642,217969,452,IoT
IoT,623647,221424,460,IoT
IoT,623651,221544,462,IoT
IoT,623653,220317,458,IoT
IoT,623662,120,2,Video
IoT,623666,453228,965,IoT
IoT,623710,798658,1660,IoT
IoT,623718,805456,1683,IoT
IoT,623720,789180,1644,IoT
IoT,623726,395011,821,IoT
IoT,623736,792382,1648,IoT
IoT,623742,791783,1655,IoT
IoT,623750,784739,1631,IoT
IoT,623756,789952,1647,IoT
IoT,623766,793116,1651,IoT
IoT,623768,405089,841,IoT
IoT,623770,797389,1659,IoT
IoT,623774,164973,344,IoT
IoT,623784,220488,461,IoT
IoT,623788,109796,231,IoT
IoT,623790,221160,471,IoT
IoT,623806,218424,455,IoT
IoT,623810,215940,456,IoT
IoT,623812,215101,449,IoT
IoT,623826,176522,426,IoT
IoT,623852,218060,456,IoT
IoT,623858,220416,460,IoT
IoT,623866,220356,459,IoT
IoT,623872,218484,456,IoT
IoT,623874,328255,692,IoT
IoT,623908,220812,466,IoT
IoT,623918,219934,459,IoT
IoT,623928,217522,454,IoT
IoT,623934,220356,459,IoT
IoT,623942,110268,231,IoT
IoT,623944,221641,468,IoT
IoT,623946,220415,460,IoT
IoT,623948,217590,455,IoT
IoT,623956,217522,454,IoT
IoT,623976,215527,449,IoT
IoT,623980,108699,226,IoT
IoT,623984,208433,436,Video
IoT,623992,220422,460,IoT
IoT,623994,107436,226,IoT
IoT,624002,220416,460,IoT
IoT,624004,220356,459,IoT
IoT,624012,220548,462,IoT
IoT,624016,213306,448,IoT
IoT,624018,214466,458,IoT
IoT,624024,220488,461,IoT
IoT,624030,218554,459,IoT
IoT,624032,205931,430,IoT
IoT,624034,219450,458,IoT
IoT,624038,220566,462,IoT
IoT,624046,219012,464,IoT
IoT,624050,221973,461,IoT
IoT,624058,219741,461,IoT
IoT,624068,221418,461,IoT
IoT,624070,211623,442,IoT
IoT,624074,221268,459,IoT
IoT,624078,212208,442,IoT
IoT,624080,219873,457,IoT
IoT,624094,221328,460,IoT
IoT,624096,221942,464,IoT
IoT,624100,214542,446,IoT
IoT,624102,104298,216,IoT
IoT,624104,218071,455,IoT
IoT,624118,221592,464,IoT
IoT,624120,222032,465,IoT
IoT,624128,219817,456,IoT
IoT,624138,191262,474,IoT
IoT,624140,220489,461,IoT
IoT,624162,221658,465,IoT
IoT,624164,105950,223,IoT
IoT,624180,111120,237,IoT
IoT,624184,219032,458,IoT
IoT,624204,221418,461,IoT
IoT,624214,218904,461,IoT
IoT,624218,208959,444,IoT
IoT,624228,221328,460,IoT
IoT,624240,208664,433,IoT
IoT,624250,220358,458,IoT
IoT,624252,221856,468,IoT
IoT,624254,221418,461,IoT
IoT,624260,219032,458,IoT
IoT,624274,220159,457,IoT
IoT,624276,220358,458,IoT
IoT,624278,221928,469,IoT
IoT,624282,221418,461,IoT
IoT,624290,215618,456,IoT
IoT,624296,212510,447,IoT
IoT,624306,221729,466,IoT
IoT,624308,219454,457,IoT
IoT,624318,218950,462,IoT
IoT,624324,219986,465,IoT
IoT,624334,220217,458,IoT
IoT,624338,219874,457,IoT
IoT,624340,220396,466,IoT
IoT,624344,219388,456,IoT
IoT,624346,212806,445,IoT
IoT,624350,220360,458,IoT
IoT,624352,215862,453,IoT
IoT,624356,221268,459,IoT
IoT,624358,221592,464,IoT
IoT,624364,216258,453,IoT
IoT,624379,106348,221,IoT
IoT,624396,220317,458,IoT
IoT,624411,362000,865,IoT
IoT,624413,403462,842,IoT
IoT,624437,404642,841,IoT
IoT,624443,394437,819,IoT
IoT,624453,798658,1660,IoT
IoT,624455,396426,824,IoT
IoT,624459,866729,1803,IoT
IoT,624469,395011,821,IoT
IoT,624473,396968,826,IoT
IoT,624493,784739,1631,IoT
IoT,624495,394598,821,IoT
IoT,624505,792162,1643,IoT
IoT,624507,801205,1667,IoT
IoT,624513,797389,1659,IoT
IoT,624515,797574,1655,IoT
IoT,624521,218754,460,IoT
IoT,624523,217323,453,IoT
IoT,624525,105436,221,IoT
IoT,624535,218488,456,IoT
IoT,624543,216642,453,IoT
IoT,624551,220416,460,IoT
IoT,624553,215940,456,IoT
IoT,624555,215101,449,IoT
IoT,624557,220746,465,Video
IoT,624559,219456,458,IoT
IoT,624561,220416,460,IoT
IoT,624573,221120,465,IoT
IoT,624583,220988,462,IoT
IoT,624591,321518,673,IoT
IoT,624595,218060,456,IoT
IoT,624603,220506,461,IoT
IoT,624625,221245,462,IoT
IoT,624631,220416,460,IoT
IoT,624635,218486,456,IoT
IoT,624639,217288,463,IoT
IoT,624641,214620,448,IoT
IoT,624645,214134,449,IoT
IoT,624655,220416,460,IoT
IoT,624659,217518,454,IoT
IoT,624661,219934,459,IoT
IoT,624675,220548,462,IoT
IoT,624687,221641,468,IoT
IoT,624689,220415,460,IoT
IoT,624695,209459,439,IoT
IoT,624697,219171,460,IoT
IoT,624713,220416,460,IoT
IoT,624719,215527,449,IoT
IoT,624721,215107,449,IoT
IoT,624731,106344,222,IoT
IoT,624769,220416,460,IoT
IoT,624775,205931,430,IoT
IoT,624777,219450,458,IoT
IoT,624783,220620,463,IoT
IoT,624795,222048,471,IoT
IoT,624799,212251,444,IoT
IoT,624803,221862,464,IoT
IoT,624807,221796,467,IoT
IoT,624809,221328,460,IoT
IoT,624811,221418,461,IoT
IoT,624813,211623,442,IoT
IoT,624819,215683,458,IoT
IoT,624821,212208,442,IoT
IoT,624835,221460,462,IoT
IoT,624837,221328,460,IoT
IoT,624841,209912,439,IoT
IoT,624843,214542,446,IoT
IoT,624845,104298,216,IoT
IoT,624865,221328,460,IoT
IoT,624867,221532,463,IoT
IoT,624879,67171,174,IoT
IoT,624881,191262,474,IoT
IoT,624885,110754,231,IoT
IoT,624895,221328,460,IoT
IoT,624897,221417,461,IoT
IoT,624901,110664,230,IoT
IoT,624905,221658,465,IoT
IoT,624909,209300,436,IoT
IoT,624913,207663,437,IoT
IoT,624921,222217,463,IoT
IoT,624923,111120,237,IoT
IoT,624927,219032,458,IoT
IoT,624929,221328,460,IoT
IoT,624933,214719,455,IoT
IoT,624939,222949,474,IoT
IoT,624945,222542,473,Video
IoT,624953,221268,459,IoT
IoT,624955,221388,461,IoT
IoT,624967,221742,466,IoT
IoT,624991,219600,459,IoT
IoT,625003,219032,458,IoT
IoT,625009,216055,450,IoT
IoT,625023,220001,460,IoT
IoT,625027,221724,466,IoT
IoT,625031,218358,453,IoT
IoT,625035,215114,448,IoT
IoT,625039,212510,447,IoT
IoT,625053,221388,461,IoT
IoT,625055,218964,462,IoT
IoT,625071,217933,453,IoT
IoT,625079,219108,458,IoT
IoT,625081,219874,457,IoT
IoT,625083,220396,466,IoT
IoT,625097,219251,456,IoT
IoT,625101,221592,464,IoT
IoT,625103,221942,464,IoT
IoT,625116,215692,449,IoT
IoT,625118,216581,450,IoT
IoT,625139,220317,458,IoT
IoT,625166,404304,842,IoT
IoT,625202,866729,1803,IoT
IoT,625204,805456,1683,IoT
IoT,625218,793325,1655,IoT
IoT,625220,796849,1657,IoT
IoT,625222,792382,1648,IoT
IoT,625228,791783,1655,IoT
IoT,625238,394598,821,IoT
IoT,625248,792162,1643,IoT
IoT,625252,793116,1651,IoT
IoT,625260,164973,344,IoT
IoT,625266,217323,453,IoT
IoT,625270,220488,461,IoT
IoT,625284,220680,464,IoT
IoT,625298,215101,449,IoT
IoT,625302,219456,458,IoT
IoT,625304,220416,460,IoT
IoT,625306,217606,455,IoT
IoT,625308,220339,461,IoT
IoT,625318,222066,485,Video
IoT,625322,220356,459,IoT
IoT,625326,220988,462,IoT
IoT,625340,217518,454,IoT
IoT,625346,220506,461,IoT
IoT,625348,221641,468,IoT
IoT,625376,216204,460,IoT
IoT,625378,218486,456,IoT
IoT,625400,220752,465,IoT
IoT,625404,219934,459,IoT
IoT,625408,210203,440,IoT
IoT,625416,214562,454,IoT
IoT,625418,220548,462,IoT
IoT,625420,220356,459,IoT
IoT,625422,220680,464,IoT
IoT,625424,220416,460,IoT
IoT,625440,219171,460,IoT
IoT,625454,220422,460,IoT
IoT,625458,110822,234,IoT
IoT,625460,221094,470,IoT
IoT,625462,215527,449,IoT
IoT,625464,215107,449,IoT
IoT,625466,108699,226,IoT
IoT,625474,106344,222,IoT
IoT,625478,220422,460,IoT
IoT,625480,107436,226,IoT
IoT,625482,221120,465,IoT
IoT,625484,220416,460,IoT
IoT,625486,110676,237,IoT
IoT,625492,218927,469,IoT
IoT,625496,215871,450,IoT
IoT,625526,220620,463,IoT
IoT,625532,219012,464,IoT
IoT,625542,212251,444,IoT
IoT,625556,211623,442,IoT
IoT,625558,213568,444,IoT
IoT,625566,219873,457,IoT
IoT,625568,221724,466,IoT
IoT,625570,220298,457,IoT
IoT,625574,221478,462,IoT
IoT,625580,221328,460,IoT
IoT,625602,110664,230,IoT
IoT,625606,222032,465,IoT
IoT,625608,221328,460,IoT
IoT,625618,212461,442,IoT
IoT,625620,211086,438,IoT
IoT,625634,221328,460,IoT
IoT,625638,221328,460,IoT
IoT,625652,209300,436,IoT
IoT,625656,207663,437,IoT
IoT,625660,221328,460,IoT
IoT,625668,221268,459,IoT
IoT,625670,219032,458,IoT
IoT,625672,221328,460,IoT
IoT,625680,210948,441,IoT
IoT,625684,221328,460,IoT
IoT,625688,222542,473,Video
IoT,625690,221418,461,IoT
IoT,625702,211010,439,IoT
IoT,625704,208959,444,IoT
IoT,625716,221532,463,IoT
IoT,625724,218904,455,IoT
IoT,625726,208664,433,IoT
IoT,625732,219894,470,IoT
IoT,625740,221418,461,IoT
IoT,625742,220217,458,IoT
IoT,625744,221460,462,IoT
IoT,625748,221107,469,IoT
IoT,625752,216055,450,IoT
IoT,625760,220159,457,IoT
IoT,625762,220358,458,IoT
IoT,625766,220001,460,IoT
IoT,625802,219330,455,IoT
IoT,625808,215602,449,IoT
IoT,625812,218846,454,IoT
IoT,625824,219874,457,IoT
IoT,625846,221942,464,IoT
IoT,625850,216258,453,IoT
IoT,625857,108714,225,IoT
IoT,625861,216581,450,IoT
IoT,625863,217883,453,IoT
IoT,625885,280739828,593354,IoT
IoT,625889,240,4,Video
IoT,625901,760888,1586,IoT
IoT,625923,404642,841,IoT
IoT,625941,396426,824,IoT
IoT,625963,796849,1657,IoT
IoT,625965,792382,1648,IoT
IoT,625973,398270,826,IoT
IoT,625991,792162,1643,IoT
IoT,625995,793116,1651,IoT
IoT,625999,797389,1659,IoT
IoT,626001,797574,1655,IoT
IoT,626017,109796,231,IoT
IoT,626033,214318,456,IoT
IoT,626063,220482,461,IoT
IoT,626065,220356,459,IoT
IoT,626073,220680,464,IoT
IoT,626077,321518,673,IoT
IoT,626079,108342,233,IoT
IoT,626081,218060,456,IoT
IoT,626083,217518,454,IoT
IoT,626085,220620,463,IoT
IoT,626089,220506,461,IoT
IoT,626103,328255,692,IoT
IoT,626105,108275,226,IoT
IoT,626109,214357,450,IoT
IoT,626125,217288,463,IoT
IoT,626127,214620,448,IoT
IoT,626159,214562,454,IoT
IoT,626165,220680,464,IoT
IoT,626167,220416,460,IoT
IoT,626169,217608,455,IoT
IoT,626177,217590,455,IoT
IoT,626183,219171,460,IoT
IoT,626185,217522,454,IoT
IoT,626193,218287,455,IoT
IoT,626207,215107,449,IoT
IoT,626209,108699,226,IoT
IoT,626211,217522,454,IoT
IoT,626213,208433,436,Video
IoT,626219,217458,453,IoT
IoT,626221,220422,460,IoT
IoT,626227,220416,460,IoT
IoT,626239,215871,450,IoT
IoT,626243,217456,453,IoT
IoT,626253,220488,461,IoT
IoT,626255,220416,460,IoT
IoT,626261,205931,430,IoT
IoT,626269,220620,463,IoT
IoT,626273,205872,429,Video
IoT,626279,221973,461,IoT
IoT,626295,221328,460,IoT
IoT,626297,221418,461,IoT
IoT,626301,213568,444,IoT
IoT,626329,214542,446,IoT
IoT,626339,221478,462,IoT
IoT,626353,221532,463,IoT
IoT,626355,217446,452,IoT
IoT,626361,212461,442,IoT
IoT,626375,221268,459,IoT
IoT,626389,218418,454,IoT
IoT,626393,105950,223,IoT
IoT,626397,219388,456,IoT
IoT,626403,221328,460,IoT
IoT,626413,219032,458,IoT
IoT,626421,210173,437,IoT
IoT,626439,221268,459,IoT
IoT,626441,221388,461,IoT
IoT,626445,211010,439,IoT
IoT,626455,221388,461,IoT
IoT,626457,221328,460,IoT
IoT,626459,221532,463,IoT
IoT,626463,221478,462,IoT
IoT,626493,213089,443,IoT
IoT,626511,221418,461,IoT
IoT,626513,221724,466,IoT
IoT,626515,218418,454,IoT
IoT,626527,219811,456,IoT
IoT,626541,218964,462,IoT
IoT,626549,212242,444,IoT
IoT,626553,219986,465,IoT
IoT,626557,217933,453,IoT
IoT,626561,221478,462,IoT
IoT,626567,219874,457,IoT
IoT,626573,219388,456,IoT
IoT,626589,221942,464,IoT
IoT,626627,209722,435,IoT
IoT,626632,240,4,Video
IoT,626640,362000,865,IoT
IoT,626666,404642,841,IoT
IoT,626686,882298,1834,IoT
IoT,626696,774698,1619,IoT
IoT,626698,395011,821,IoT
IoT,626704,793325,1655,IoT
IoT,626706,796849,1657,IoT
IoT,626708,792382,1648,IoT
IoT,626720,794668,1656,IoT
IoT,626728,789952,1647,IoT
IoT,626734,792162,1643,IoT
IoT,626742,797389,1659,IoT
IoT,626744,797574,1655,IoT
IoT,626756,220488,461,IoT
IoT,626768,106288,221,IoT
IoT,626770,220680,464,IoT
IoT,626772,216642,453,IoT
IoT,626784,215101,449,IoT
IoT,626792,217606,455,IoT
IoT,626798,176522,426,IoT
IoT,626800,207008,472,IoT
IoT,626818,201046,419,IoT
IoT,626824,218060,456,IoT
IoT,626850,218343,460,IoT
IoT,626856,220944,468,IoT
IoT,626858,220356,459,IoT
IoT,626866,216070,451,IoT
IoT,626872,217125,454,IoT
IoT,626874,214134,449,IoT
IoT,626876,215588,450,Video
IoT,626888,217518,454,IoT
IoT,626894,210203,440,IoT
IoT,626896,211244,441,IoT
IoT,626900,217522,454,IoT
IoT,626902,214562,454,IoT
IoT,626906,220356,459,IoT
IoT,626908,220680,464,IoT
IoT,626910,220416,460,IoT
IoT,626918,220415,460,IoT
IoT,626936,218287,455,IoT
IoT,626946,221094,470,IoT
IoT,626960,106344,222,IoT
IoT,626988,213306,448,IoT
IoT,626990,214466,458,IoT
IoT,626996,220488,461,IoT
IoT,627000,221047,463,IoT
IoT,627010,220566,462,IoT
IoT,627016,205872,429,Video
IoT,627026,214478,445,IoT
IoT,627034,221328,460,IoT
IoT,627038,221328,460,IoT
IoT,627044,213568,444,IoT
IoT,627048,215683,458,IoT
IoT,627050,212208,442,IoT
IoT,627054,221724,466,IoT
IoT,627058,221652,465,IoT
IoT,627062,222157,462,IoT
IoT,627078,213569,444,IoT
IoT,627098,217446,452,IoT
IoT,627102,215013,453,IoT
IoT,627112,220489,461,IoT
IoT,627116,221724,466,IoT
IoT,627126,221417,461,IoT
IoT,627140,219388,456,IoT
IoT,627144,110119,228,IoT
IoT,627150,222217,463,IoT
IoT,627154,221268,459,IoT
IoT,627160,216478,450,Video
IoT,627162,214719,455,IoT
IoT,627166,210948,441,IoT
IoT,627168,222949,474,IoT
IoT,627170,221328,460,IoT
IoT,627180,219210,466,Video
IoT,627182,221268,459,IoT
IoT,627198,221388,461,IoT
IoT,627204,218418,454,IoT
IoT,627208,222949,474,IoT
IoT,627210,218904,455,IoT
IoT,627216,208323,434,IoT
IoT,627236,213089,443,IoT
IoT,627240,218886,461,IoT
IoT,627244,220906,466,IoT
IoT,627250,221928,469,IoT
IoT,627252,220001,460,IoT
IoT,627258,218418,454,IoT
IoT,627268,212510,447,IoT
IoT,627272,220972,462,IoT
IoT,627274,217938,459,IoT
IoT,627276,221328,460,IoT
IoT,627278,221729,466,IoT
IoT,627280,219454,457,IoT
IoT,627288,219330,455,IoT
IoT,627314,217544,453,IoT
IoT,627332,221942,464,IoT
IoT,627341,221424,460,IoT
IoT,627353,209292,435,IoT
IoT,627364,110862,232,IoT
IoT,627366,221544,462,IoT
IoT,627371,280739828,593354,IoT
IoT,627381,453228,965,IoT
IoT,627387,760888,1586,IoT
IoT,627395,404304,842,IoT
IoT,627409,404642,841,IoT
IoT,627445,396968,826,IoT
IoT,627449,796849,1657,IoT
IoT,627455,791590,1653,IoT
IoT,627461,797454,1666,IoT
IoT,627477,792162,1643,IoT
IoT,627491,214562,447,IoT
IoT,627497,105436,221,IoT
IoT,627499,220488,461,IoT
IoT,627501,220416,460,IoT
IoT,627507,218488,456,IoT
IoT,627509,219450,458,IoT
IoT,627517,215455,450,IoT
IoT,627529,220746,465,Video
IoT,627559,220680,464,IoT
IoT,627563,321518,673,IoT
IoT,627567,218060,456,IoT
IoT,627569,217518,454,IoT
IoT,627571,220620,463,IoT
IoT,627573,220416,460,IoT
IoT,627575,220506,461,IoT
IoT,627577,221641,468,IoT
IoT,627595,214357,450,IoT
IoT,627597,221245,462,IoT
IoT,627613,214620,448,IoT
IoT,627615,217125,454,IoT
IoT,627617,214134,449,IoT
IoT,627621,220356,459,IoT
IoT,627625,221120,465,IoT
IoT,627631,217518,454,IoT
IoT,627639,211244,441,IoT
IoT,627643,217522,454,IoT
IoT,627645,214562,454,IoT
IoT,627647,220548,462,IoT
IoT,627657,110268,231,IoT
IoT,627661,220415,460,IoT
IoT,627663,217590,455,IoT
IoT,627669,219171,460,IoT
IoT,627683,220422,460,IoT
IoT,627691,215527,449,IoT
IoT,627705,217458,453,IoT
IoT,627715,110676,237,IoT
IoT,627719,220356,459,IoT
IoT,627733,214466,458,IoT
IoT,627735,219389,457,IoT
IoT,627737,220416,460,IoT
IoT,627755,220620,463,IoT
IoT,627757,218482,456,IoT
IoT,627759,205872,429,Video
IoT,627765,221973,461,IoT
IoT,627767,222048,471,IoT
IoT,627773,219741,461,IoT
IoT,627777,221328,460,IoT
IoT,627783,221418,461,IoT
IoT,627799,220298,457,IoT
IoT,627813,209912,439,IoT
IoT,627817,104298,216,IoT
IoT,627827,221451,464,IoT
IoT,627835,222032,465,IoT
IoT,627839,221532,463,IoT
IoT,627847,212461,442,IoT
IoT,627855,220489,461,IoT
IoT,627867,221328,460,IoT
IoT,627873,110664,230,IoT
IoT,627875,218418,454,IoT
IoT,627879,105950,223,IoT
IoT,627887,110119,228,IoT
IoT,627891,222078,471,IoT
IoT,627893,222217,463,IoT
IoT,627899,219032,458,IoT
IoT,627901,221328,460,IoT
IoT,627915,221268,459,IoT
IoT,627919,221418,461,IoT
IoT,627923,219210,466,Video
IoT,627925,221268,459,IoT
IoT,627927,221388,461,IoT
IoT,627929,218904,461,IoT
IoT,627933,208959,444,IoT
IoT,627941,221388,461,IoT
IoT,627961,219894,470,IoT
IoT,627979,213089,443,IoT
IoT,627981,216055,450,IoT
IoT,627987,220906,466,IoT
IoT,627989,220159,457,IoT
IoT,627991,220358,458,IoT
IoT,627995,220001,460,IoT
IoT,627999,221724,466,IoT
IoT,628003,218358,453,IoT
IoT,628007,215114,448,IoT
IoT,628017,217938,459,IoT
IoT,628019,221328,460,IoT
IoT,628027,218964,462,IoT
IoT,628039,219986,465,IoT
IoT,628041,218846,454,IoT
IoT,628043,217933,453,IoT
IoT,628045,221592,464,IoT
IoT,628063,216534,451,IoT
IoT,628065,220360,458,IoT
IoT,628069,219251,456,IoT
IoT,628077,219478,457,IoT
IoT,628084,221424,460,IoT
IoT,628105,221424,460,IoT
IoT,628107,110862,232,IoT
IoT,628109,221544,462,IoT
IoT,628113,209722,435,IoT
IoT,628114,280739828,593354,IoT
IoT,628118,240,4,Video
IoT,628128,403462,842,IoT
IoT,628138,404304,842,IoT
IoT,628146,396908,825,IoT
IoT,628152,404642,841,IoT
IoT,628168,798658,1660,IoT
IoT,628172,882298,1834,IoT
IoT,628186,787795,1647,IoT
IoT,628194,792382,1648,IoT
IoT,628196,396460,828,IoT
IoT,628202,398270,826,IoT
IoT,628214,789952,1647,IoT
IoT,628218,794279,1650,IoT
IoT,628226,405089,841,IoT
IoT,628228,797389,1659,IoT
IoT,628232,164973,344,IoT
IoT,628236,218754,460,IoT
IoT,628244,220416,460,IoT
IoT,628250,218488,456,IoT
IoT,628256,220680,464,IoT
IoT,628264,218424,455,IoT
IoT,628276,220416,460,IoT
IoT,628284,176522,426,IoT
IoT,628290,222066,485,Video
IoT,628298,220988,462,IoT
IoT,628300,221365,464,IoT
IoT,628320,221641,468,IoT
IoT,628322,220416,460,IoT
IoT,628328,218222,459,IoT
IoT,628332,328255,692,IoT
IoT,628338,214357,450,IoT
IoT,628348,216204,460,IoT
IoT,628364,220356,459,IoT
IoT,628366,220812,466,IoT
IoT,628386,217522,454,IoT
IoT,628398,217608,455,IoT
IoT,628400,110268,231,IoT
IoT,628402,221641,468,IoT
IoT,628406,217590,455,IoT
IoT,628412,219171,460,IoT
IoT,628436,215107,449,IoT
IoT,628440,217522,454,IoT
IoT,628446,106344,222,IoT
IoT,628448,217458,453,IoT
IoT,628452,107436,226,IoT
IoT,628454,221120,465,IoT
IoT,628460,220416,460,IoT
IoT,628468,215871,450,IoT
IoT,628472,217456,453,IoT
IoT,628478,219389,457,IoT
IoT,628482,220488,461,IoT
IoT,628488,218554,459,IoT
IoT,628498,220620,463,IoT
IoT,628502,205872,429,Video
IoT,628504,219012,464,IoT
IoT,628512,214478,445,IoT
IoT,628538,219873,457,IoT
IoT,628540,221724,466,IoT
IoT,628542,220298,457,IoT
IoT,628556,209912,439,IoT
IoT,628562,218071,455,IoT
IoT,628566,110604,229,IoT
IoT,628568,221478,462,IoT
IoT,628576,221592,464,IoT
IoT,628592,211086,438,IoT
IoT,628602,221724,466,IoT
IoT,628606,221328,460,IoT
IoT,628614,222817,472,Video
IoT,628616,110664,230,IoT
IoT,628622,105950,223,IoT
IoT,628628,207663,437,IoT
IoT,628632,221328,460,IoT
IoT,628634,222078,471,IoT
IoT,628638,111120,237,IoT
IoT,628642,219032,458,IoT
IoT,628646,216478,450,Video
IoT,628650,210173,437,IoT
IoT,628658,221268,459,IoT
IoT,628664,221327,460,IoT
IoT,628668,221268,459,IoT
IoT,628674,211010,439,IoT
IoT,628680,221457,463,IoT
IoT,628686,221328,460,IoT
IoT,628688,221532,463,IoT
IoT,628690,218418,454,IoT
IoT,628702,208323,434,IoT
IoT,628708,220358,458,IoT
IoT,628712,221418,461,IoT
IoT,628716,221460,462,IoT
IoT,628718,219032,458,IoT
IoT,628720,221107,469,IoT
IoT,628728,210658,438,IoT
IoT,628732,220159,457,IoT
IoT,628734,220358,458,IoT
IoT,628738,220001,460,IoT
IoT,628740,221418,461,IoT
IoT,628742,221724,466,IoT
IoT,628756,219811,456,IoT
IoT,628764,221729,466,IoT
IoT,628766,219454,457,IoT
IoT,628768,221388,461,IoT
IoT,628776,218950,462,IoT
IoT,628778,212242,444,IoT
IoT,628780,215602,449,IoT
IoT,628790,221478,462,IoT
IoT,628796,219874,457,IoT
IoT,628804,212806,445,IoT
IoT,628808,220360,458,IoT
IoT,628810,215862,453,IoT
IoT,628816,221592,464,IoT
IoT,628837,106348,221,IoT
IoT,628846,245378979,514572,IoT
IoT,628850,110862,232,IoT
IoT,628854,220317,458,IoT
IoT,628856,209722,435,IoT
IoT,628863,120,2,Video
IoT,628865,76269,169,IoT
IoT,628869,362000,865,IoT
IoT,628901,394437,819,IoT
IoT,628915,882298,1834,IoT
IoT,628919,805456,1683,IoT
IoT,628925,774698,1619,IoT
IoT,628939,396460,828,IoT
IoT,628951,784739,1631,IoT
IoT,628973,797574,1655,IoT
IoT,628979,218754,460,IoT
IoT,628987,220416,460,IoT
IoT,628989,109796,231,IoT
IoT,628993,218488,456,IoT
IoT,628999,220680,464,IoT
IoT,629001,216642,453,IoT
IoT,629005,214318,456,IoT
IoT,629009,220416,460,IoT
IoT,629017,219456,458,IoT
IoT,629019,220416,460,IoT
IoT,629021,217606,455,IoT
IoT,629027,176522,426,IoT
IoT,629029,207008,472,IoT
IoT,629035,220482,461,IoT
IoT,629039,220680,464,IoT
IoT,629077,108275,226,IoT
IoT,629085,220944,468,IoT
IoT,629087,220356,459,IoT
IoT,629109,220812,466,IoT
IoT,629111,221120,465,IoT
IoT,629119,219934,459,IoT
IoT,629125,211244,441,IoT
IoT,629129,217522,454,IoT
IoT,629135,220356,459,IoT
IoT,629137,220680,464,IoT
IoT,629145,221641,468,IoT
IoT,629147,220415,460,IoT
IoT,629149,217590,455,IoT
IoT,629153,209459,439,IoT
IoT,629161,220812,466,IoT
IoT,629165,218287,455,IoT
IoT,629167,110538,235,IoT
IoT,629169,220422,460,IoT
IoT,629173,110822,234,IoT
IoT,629193,220422,460,IoT
IoT,629195,107436,226,IoT
IoT,629197,221120,465,IoT
IoT,629199,220416,460,IoT
IoT,629209,210007,441,IoT
IoT,629213,220548,462,IoT
IoT,629227,220416,460,IoT
IoT,629229,221047,463,IoT
IoT,629237,221029,464,IoT
IoT,629249,220626,463,IoT
IoT,629259,219741,461,IoT
IoT,629273,213568,444,IoT
IoT,629283,221724,466,IoT
IoT,629287,221652,465,IoT
IoT,629297,221942,464,IoT
IoT,629299,209912,439,IoT
IoT,629301,214542,446,IoT
IoT,629305,218071,455,IoT
IoT,629313,221451,464,IoT
IoT,629317,110664,230,IoT
IoT,629329,219817,456,IoT
IoT,629333,212461,442,IoT
IoT,629339,191262,474,IoT
IoT,629341,220489,461,IoT
IoT,629349,221328,460,IoT
IoT,629353,221328,460,IoT
IoT,629367,209300,436,IoT
IoT,629377,222078,471,IoT
IoT,629393,210173,437,IoT
IoT,629395,210948,441,IoT
IoT,629407,221327,460,IoT
IoT,629411,221268,459,IoT
IoT,629419,208959,444,IoT
IoT,629423,221457,463,IoT
IoT,629429,221328,460,IoT
IoT,629437,222949,474,IoT
IoT,629471,210658,438,IoT
IoT,629477,220358,458,IoT
IoT,629479,221928,469,IoT
IoT,629483,221418,461,IoT
IoT,629503,217938,459,IoT
IoT,629517,219330,455,IoT
IoT,629519,218950,462,IoT
IoT,629527,218846,454,IoT
IoT,629537,219108,458,IoT
IoT,629551,220360,458,IoT
IoT,629561,221942,464,IoT
IoT,629565,216258,453,IoT
IoT,629568,221424,460,IoT
IoT,629570,221424,460,IoT
IoT,629572,108714,225,IoT
IoT,629582,209292,435,IoT
IoT,629588,79742,238,IoT
IoT,629593,110862,232,IoT
IoT,629595,221544,462,IoT
IoT,629599,209722,435,IoT
IoT,629600,280739828,593354,IoT
IoT,629606,120,2,Video
IoT,629608,76269,169,IoT
IoT,629610,453228,965,IoT
IoT,629616,760888,1586,IoT
IoT,629632,396908,825,IoT
IoT,629654,798658,1660,IoT
IoT,629658,882298,1834,IoT
IoT,629664,789180,1644,IoT
IoT,629668,774698,1619,IoT
IoT,629670,395011,821,IoT
IoT,629674,396968,826,IoT
IoT,629678,796849,1657,IoT
IoT,629680,792382,1648,IoT
IoT,629684,791590,1653,IoT
IoT,629686,791783,1655,IoT
IoT,629688,398270,826,IoT
IoT,629692,794668,1656,IoT
IoT,629702,397834,831,IoT
IoT,629706,792162,1643,IoT
IoT,629710,793116,1651,IoT
IoT,629712,405089,841,IoT
IoT,629728,220488,461,IoT
IoT,629730,220416,460,IoT
IoT,629744,216642,453,IoT
IoT,629746,215455,450,IoT
IoT,629750,218424,455,IoT
IoT,629752,220416,460,IoT
IoT,629782,220680,464,IoT
IoT,629794,108342,233,IoT
IoT,629800,220620,463,IoT
IoT,629802,220416,460,IoT
IoT,629806,221641,468,IoT
IoT,629814,218222,459,IoT
IoT,629816,218484,456,IoT
IoT,629820,108275,226,IoT
